make,model,year,transmission,drive,date_range,fuel_type_summary,class_summary,cylinders,displ,co2,barrels08,fuelCost08,comb08,highway08,city08
Jeep,Cherokee 4WD,2000,Automatic,4WD,2000-2010,Gas,SUV,6.0,4.0,-1,18.594375,2750,16,19,14
Jeep,Cherokee 4WD,2000,Manual,4WD,2000-2010,Gas,SUV,6.0,4.0,-1,17.500588235294117,2600,17,20,15
Jeep,Grand Cherokee 4WD,2000,Automatic,4WD,2000-2010,Gas,SUV,6.0,4.0,-1,18.594375,2750,16,19,14
Jeep,Grand Cherokee 4WD,2000,Automatic,4WD,2000-2010,Gas,SUV,8.0,4.7,-1,19.834,2950,15,18,13
Jeep,Wrangler 4WD,2000,Automatic,4WD,2000-2010,Gas,SUV,4.0,2.5,-1,18.594375,2750,16,17,15
Jeep,Wrangler 4WD,2000,Manual,4WD,2000-2010,Gas,SUV,4.0,2.5,-1,17.500588235294117,2600,17,19,16
Jeep,Wrangler 4WD,2000,Automatic,4WD,2000-2010,Gas,SUV,6.0,4.0,-1,19.834,2950,15,16,14
Jeep,Wrangler 4WD,2000,Manual,4WD,2000-2010,Gas,SUV,6.0,4.0,-1,18.594375,2750,16,18,14
Kia,Sportage 4WD,2000,Automatic,4WD,2000-2010,Gas,SUV,4.0,2.0,-1,16.528333333333336,2450,18,20,17
Kia,Sportage 4WD,2000,Manual,4WD,2000-2010,Gas,SUV,4.0,2.0,-1,15.65842105263158,2300,19,21,18
Land Rover,Discovery Series II,2000,Automatic,4WD,2000-2010,Gas,SUV,8.0,4.0,-1,22.885384615384616,4500,13,16,12
Land Rover,Range Rover,2000,Automatic,4WD,2000-2010,Gas,SUV,8.0,4.0,-1,22.885384615384616,4500,13,16,12
Land Rover,Range Rover,2000,Automatic,4WD,2000-2010,Gas,SUV,8.0,4.6,-1,24.7925,4850,12,14,11
Lexus,LX 470,2000,Automatic,4WD,2000-2010,Gas,SUV,6.0,4.7,-1,22.885384615384616,3400,13,15,12
Lincoln,Navigator 4WD,2000,Automatic,4WD,2000-2010,Gas,SUV,8.0,5.4,-1,22.885384615384616,4500,13,15,11
Mercedes-Benz,ML320,2000,Automatic,4WD,2000-2010,Gas,SUV,6.0,3.2,-1,18.594375,3650,16,18,15
Mercedes-Benz,ML430,2000,Automatic,4WD,2000-2010,Gas,SUV,8.0,4.3,-1,19.834,3900,15,17,14
Mercedes-Benz,ML55,2000,Automatic,4WD,2000-2010,Gas,SUV,8.0,5.5,-1,21.250714285714285,4150,14,16,12
Mercury,Mountaineer 4WD,2000,Automatic,4WD,2000-2010,Gas,SUV,6.0,4.0,-1,18.594375,2750,16,19,14
Mercury,Mountaineer 4WD,2000,Automatic,4WD,2000-2010,Gas,SUV,8.0,5.0,-1,19.834,2950,15,18,13
Mitsubishi,Montero,2000,Automatic,4WD,2000-2010,Gas,SUV,6.0,3.0,-1,18.594375,2750,16,18,15
Mitsubishi,Montero,2000,Manual,4WD,2000-2010,Gas,SUV,6.0,3.0,-1,19.834,2950,15,17,14
Mitsubishi,Montero,2000,Automatic,4WD,2000-2010,Gas,SUV,6.0,3.5,-1,18.594375,2750,16,18,14
Mitsubishi,Montero Sport 4WD,2000,Automatic,4WD,2000-2010,Gas,SUV,6.0,3.0,-1,17.500588235294117,2600,17,19,15
Mitsubishi,Montero Sport 4WD,2000,Automatic,4WD,2000-2010,Gas,SUV,6.0,3.5,-1,19.834,2950,15,17,14
Mitsubishi,Nativa 4WD,2000,Automatic,4WD,2000-2010,Gas,SUV,6.0,3.0,-1,17.500588235294117,2600,17,19,15
Nissan,Pathfinder 4WD,2000,Automatic,4WD,2000-2010,Gas,SUV,6.0,3.3,-1,19.834,2950,15,17,14
Nissan,Pathfinder 4WD,2000,Manual,4WD,2000-2010,Gas,SUV,6.0,3.3,-1,19.834,2950,15,16,14
Nissan,Xterra V6 4WD,2000,Automatic,4WD,2000-2010,Gas,SUV,6.0,3.3,-1,19.834,2950,15,17,14
Nissan,Xterra V6 4WD,2000,Manual,4WD,2000-2010,Gas,SUV,6.0,3.3,-1,19.834,2950,15,17,15
Oldsmobile,Bravada AWD,2000,Automatic,4WD,2000-2010,Gas,SUV,6.0,4.3,-1,18.594375,2750,16,18,14
Subaru,Forester AWD,2000,Automatic,4WD,2000-2010,Gas,SUV,4.0,2.5,-1,14.167142857142858,2100,21,25,19
Subaru,Forester AWD,2000,Manual,4WD,2000-2010,Gas,SUV,4.0,2.5,-1,14.167142857142858,2100,21,25,19
Suzuki,Grand Vitara 4Door 4WD,2000,Automatic,4WD,2000-2010,Gas,SUV,6.0,2.5,-1,17.500588235294117,2600,17,19,16
Suzuki,Grand Vitara 4Door 4WD,2000,Manual,4WD,2000-2010,Gas,SUV,6.0,2.5,-1,16.528333333333336,2450,18,20,17
Suzuki,Vitara 2Door 4WD,2000,Automatic,4WD,2000-2010,Gas,SUV,4.0,1.6,-1,13.52318181818182,2000,22,24,21
Suzuki,Vitara 2Door 4WD,2000,Manual,4WD,2000-2010,Gas,SUV,4.0,1.6,-1,12.935217391304349,1900,23,25,22
Suzuki,Vitara 2Door 4WD,2000,Automatic,4WD,2000-2010,Gas,SUV,4.0,2.0,-1,14.167142857142858,2100,21,23,20
Suzuki,Vitara 2Door 4WD,2000,Manual,4WD,2000-2010,Gas,SUV,4.0,2.0,-1,14.167142857142858,2100,21,22,20
Suzuki,Vitara 4Door 4WD,2000,Automatic,4WD,2000-2010,Gas,SUV,4.0,2.0,-1,14.167142857142858,2100,21,23,20
Suzuki,Vitara 4Door 4WD,2000,Manual,4WD,2000-2010,Gas,SUV,4.0,2.0,-1,14.167142857142858,2100,21,23,19
Toyota,4Runner 4WD,2000,Automatic,4WD,2000-2010,Gas,SUV,4.0,2.7,-1,16.528333333333336,2450,18,20,17
Toyota,4Runner 4WD,2000,Manual,4WD,2000-2010,Gas,SUV,4.0,2.7,-1,17.500588235294117,2600,17,19,15
Toyota,4Runner 4WD,2000,Automatic,4WD,2000-2010,Gas,SUV,6.0,3.4,-1,18.594375,2750,16,18,15
Toyota,4Runner 4WD,2000,Manual,4WD,2000-2010,Gas,SUV,6.0,3.4,-1,18.594375,2750,16,18,15
Toyota,Land Cruiser Wagon 4WD,2000,Automatic,4WD,2000-2010,Gas,SUV,8.0,4.7,-1,22.885384615384616,3400,13,15,12
Toyota,RAV4 4WD,2000,Automatic,4WD,2000-2010,Gas,SUV,4.0,2.0,-1,14.167142857142858,2100,21,24,19
Toyota,RAV4 4WD,2000,Manual,4WD,2000-2010,Gas,SUV,4.0,2.0,-1,14.167142857142858,2100,21,23,19
Toyota,RAV4 Soft Top 4WD,2000,Automatic,4WD,2000-2010,Gas,SUV,4.0,2.0,-1,13.52318181818182,2000,22,24,20
Toyota,RAV4 Soft Top 4WD,2000,Manual,4WD,2000-2010,Gas,SUV,4.0,2.0,-1,14.167142857142858,2100,21,24,20
Chevrolet,Cavalier (Bi-fuel CNG),2000,Automatic,2WD,2000-2010,Gas,Car,4.0,2.2,-1,13.52318181818182,2000,22,25,20
Honda,Civic CNG,2000,Automatic,2WD,2000-2010,Gas,Car,4.0,1.6,-1,0.0540555555555555,1650,27,31,24
Toyota,Camry CNG,2000,Automatic,2WD,2000-2010,Gas,Car,4.0,2.2,-1,0.066340909090909,2050,22,28,19
Ford,Crown Victoria CNG,2000,Automatic,2WD,2000-2010,Gas,Car,8.0,4.6,-1,0.0912187499999999,2800,16,21,14
Ford,F150 Pickup 2WD CNG,2000,Automatic,2WD,2000-2010,Gas,Truck,8.0,5.4,-1,0.1122692307692307,3450,13,15,11
Ford,E250 Econoline 2WD CNG,2000,Automatic,2WD,2000-2010,Gas,Van,8.0,5.4,-1,0.121625,3750,12,14,11
Ford,Taurus,2000,Automatic,2WD,2000-2010,Gas,Car,6.0,3.0,-1,14.8755,2200,20,26,17
Ford,Taurus Wagon,2000,Automatic,2WD,2000-2010,Gas,Car,6.0,3.0,-1,14.8755,2200,20,25,17
Ford,Ranger 2WD FFV,2000,Automatic,2WD,2000-2010,Gas,Truck,6.0,3.0,-1,17.500588235294117,2600,17,20,15
Ford,Ranger 2WD FFV,2000,Manual,2WD,2000-2010,Gas,Truck,6.0,3.0,-1,16.528333333333336,2450,18,21,16
Mazda,B3000 FFV 2WD,2000,Automatic,2WD,2000-2010,Gas,Truck,6.0,3.0,-1,17.500588235294117,2600,17,20,15
Mazda,B3000 FFV 2WD,2000,Manual,2WD,2000-2010,Gas,Truck,6.0,3.0,-1,16.528333333333336,2450,18,21,16
Mazda,B3000 FFV 4WD,2000,Automatic,4WD,2000-2010,Gas,Truck,6.0,3.0,-1,19.834,2950,15,18,14
Mazda,B3000 FFV 4WD,2000,Manual,4WD,2000-2010,Gas,Truck,6.0,3.0,-1,17.500588235294117,2600,17,20,15
Ford,Explorer 2WD,2000,Automatic,2WD,2000-2010,Gas,SUV,6.0,4.0,-1,19.834,2950,15,17,14
Ford,Ranger 4WD FFV,2000,Automatic,4WD,2000-2010,Gas,Truck,6.0,3.0,-1,19.834,2950,15,18,14
Ford,Ranger 4WD FFV,2000,Manual,4WD,2000-2010,Gas,Truck,6.0,3.0,-1,17.500588235294117,2600,17,20,15
Plymouth,Voyager/Grand Voyager 2WD,2000,Automatic,2WD,2000-2010,Gas,Van,6.0,3.3,-1,15.65842105263158,2300,19,23,16
Dodge,Caravan/Grand Caravan 2WD,2000,Automatic,2WD,2000-2010,Gas,Van,6.0,3.3,-1,15.65842105263158,2300,19,23,16
Chrysler,Town and Country/Voyager/Grand Voy. 2WD,2000,Automatic,2WD,2000-2010,Gas,Van,6.0,3.3,-1,16.528333333333336,2450,18,22,16
Acura,NSX,2001,Automatic,2WD,2000-2010,Gas,Car,6.0,3.0,-1,16.528333333333336,3250,18,22,15
Acura,NSX,2001,Manual,2WD,2000-2010,Gas,Car,6.0,3.2,-1,16.528333333333336,3250,18,22,15
Audi,TT Roadster,2001,Manual,2WD,2000-2010,Gas,Car,4.0,1.8,-1,13.52318181818182,2650,22,27,19
Audi,TT Roadster quattro,2001,Manual,4WD,2000-2010,Gas,Car,4.0,1.8,-1,14.167142857142858,2800,21,26,18
BMW,M Coupe,2001,Manual,2WD,2000-2010,Gas,Car,6.0,3.2,-1,16.528333333333336,3250,18,23,15
BMW,M Roadster,2001,Manual,2WD,2000-2010,Gas,Car,6.0,3.2,-1,16.528333333333336,3250,18,23,15
BMW,Z3 Coupe,2001,Manual,2WD,2000-2010,Gas,Car,6.0,3.0,-1,14.167142857142858,2800,21,26,19
BMW,Z3 Coupe,2001,Automatic,2WD,2000-2010,Gas,Car,6.0,3.0,-1,14.8755,2900,20,25,17
BMW,Z3 Roadster,2001,Automatic,2WD,2000-2010,Gas,Car,6.0,2.5,-1,14.8755,2900,20,24,17
BMW,Z3 Roadster,2001,Manual,2WD,2000-2010,Gas,Car,6.0,2.5,-1,14.8755,2900,20,25,18
BMW,Z3 Roadster,2001,Manual,2WD,2000-2010,Gas,Car,6.0,3.0,-1,14.167142857142858,2800,21,26,19
BMW,Z3 Roadster,2001,Automatic,2WD,2000-2010,Gas,Car,6.0,3.0,-1,15.65842105263158,3050,19,23,17
BMW,Z8,2001,Manual,2WD,2000-2010,Gas,Car,8.0,4.9,-1,19.834,3900,15,19,12
Chevrolet,Corvette,2001,Automatic,2WD,2000-2010,Gas,Car,8.0,5.7,-1,15.65842105263158,3050,19,24,16
Chevrolet,Corvette,2001,Manual,2WD,2000-2010,Gas,Car,8.0,5.7,-1,14.8755,2900,20,26,17
Dodge,Viper Convertible,2001,Manual,2WD,2000-2010,Gas,Car,10.0,8.0,-1,22.885384615384616,4500,13,19,10
Dodge,Viper Coupe,2001,Manual,2WD,2000-2010,Gas,Car,10.0,8.0,-1,22.885384615384616,4500,13,19,10
Ferrari,360 Modena/Spider,2001,Manual,2WD,2000-2010,Gas,Car,8.0,3.6,-1,27.04636363636364,5300,11,15,10
Ferrari,360 Modena/Spider,2001,Automatic,2WD,2000-2010,Gas,Car,8.0,3.6,-1,27.04636363636364,5300,11,15,10
Ferrari,550 Maranello/Barchetta,2001,Manual,2WD,2000-2010,Gas,Car,12.0,5.5,-1,33.05666666666667,6500,9,12,8
Honda,Insight,2001,Automatic,2WD,2000-2010,Gas,Car,3.0,1.0,-1,6.330000000000001,950,47,49,45
Honda,Insight,2001,Automatic,2WD,2000-2010,Gas,Car,3.0,1.0,-1,6.330000000000001,950,47,49,45
Honda,Insight,2001,Manual,2WD,2000-2010,Gas,Car,3.0,1.0,-1,5.613396226415095,850,53,60,48
Honda,S2000,2001,Manual,2WD,2000-2010,Gas,Car,4.0,2.0,-1,14.8755,2900,20,24,18
Lamborghini,DB132/144 Diablo,2001,Manual,4WD,2000-2010,Gas,Car,12.0,6.0,-1,27.04636363636364,5300,11,12,9
Lotus,Esprit V8,2001,Manual,2WD,2000-2010,Gas,Car,8.0,3.5,-1,15.65842105263158,3050,19,27,15
Mazda,MX-5 Miata,2001,Automatic,2WD,2000-2010,Gas,Car,4.0,1.8,-1,13.52318181818182,2650,22,25,20
Mazda,MX-5 Miata,2001,Manual,2WD,2000-2010,Gas,Car,4.0,1.8,-1,12.935217391304349,2550,23,26,20
Mazda,MX-5 Miata,2001,Manual,2WD,2000-2010,Gas,Car,4.0,1.8,-1,13.52318181818182,2650,22,26,20
Mercedes-Benz,SL500,2001,Automatic,2WD,2000-2010,Gas,Car,8.0,5.0,-1,17.500588235294117,3450,17,21,14
Mercedes-Benz,SL600,2001,Automatic,2WD,2000-2010,Gas,Car,12.0,6.0,-1,21.250714285714285,4150,14,17,12
Mercedes-Benz,SLK230 Kompressor,2001,Automatic,2WD,2000-2010,Gas,Car,4.0,2.3,-1,12.935217391304349,2550,23,27,20
Mercedes-Benz,SLK230 Kompressor,2001,Manual,2WD,2000-2010,Gas,Car,4.0,2.3,-1,14.167142857142858,2800,21,27,18
Mercedes-Benz,SLK320,2001,Automatic,2WD,2000-2010,Gas,Car,6.0,3.2,-1,14.167142857142858,2800,21,25,18
Mercedes-Benz,SLK320,2001,Manual,2WD,2000-2010,Gas,Car,6.0,3.2,-1,15.65842105263158,3050,19,25,16
Plymouth,Prowler,2001,Automatic,2WD,2000-2010,Gas,Car,6.0,3.5,-1,17.500588235294117,3450,17,21,15
Porsche,Boxster,2001,Manual,2WD,2000-2010,Gas,Car,6.0,2.7,-1,14.8755,2900,20,25,17
Porsche,Boxster,2001,Automatic,2WD,2000-2010,Gas,Car,6.0,2.7,-1,16.528333333333336,3250,18,23,16
Porsche,Boxster S,2001,Automatic,2WD,2000-2010,Gas,Car,6.0,3.2,-1,16.528333333333336,3250,18,23,15
Porsche,Boxster S,2001,Manual,2WD,2000-2010,Gas,Car,6.0,3.2,-1,16.528333333333336,3250,18,23,16
Toyota,MR2,2001,Manual,2WD,2000-2010,Gas,Car,4.0,1.8,-1,12.39625,1850,24,27,22
Audi,TT Coupe,2001,Manual,2WD,2000-2010,Gas,Car,4.0,1.8,-1,12.935217391304349,2550,23,29,20
Audi,TT Coupe quattro,2001,Manual,4WD,2000-2010,Gas,Car,4.0,1.8,-1,14.167142857142858,2800,21,26,18
Audi,TT Coupe quattro,2001,Manual,4WD,2000-2010,Gas,Car,4.0,1.8,-1,14.167142857142858,2800,21,26,18
BMW,325ci Convertible,2001,Automatic,2WD,2000-2010,Gas,Car,6.0,2.5,-1,15.65842105263158,3050,19,24,17
BMW,325ci Convertible,2001,Manual,2WD,2000-2010,Gas,Car,6.0,2.5,-1,14.8755,2900,20,24,17
BMW,330ci Convertible,2001,Manual,2WD,2000-2010,Gas,Car,6.0,3.0,-1,14.8755,2900,20,26,17
BMW,330ci Convertible,2001,Automatic,2WD,2000-2010,Gas,Car,6.0,3.0,-1,15.65842105263158,3050,19,24,16
BMW,M3 Convertible,2001,Manual,2WD,2000-2010,Gas,Car,6.0,3.2,-1,17.500588235294117,3450,17,21,14
Jaguar,XK8 Convertible,2001,Automatic,2WD,2000-2010,Gas,Car,8.0,4.0,-1,16.528333333333336,3250,18,22,15
Jaguar,XKR Convertible,2001,Automatic,2WD,2000-2010,Gas,Car,8.0,4.0,-1,17.500588235294117,3450,17,21,15
Mercedes-Benz,CLK320 (Cabriolet),2001,Automatic,2WD,2000-2010,Gas,Car,6.0,3.2,-1,14.8755,2900,20,25,18
Mercedes-Benz,CLK430 (Cabriolet),2001,Automatic,2WD,2000-2010,Gas,Car,8.0,4.3,-1,16.528333333333336,3250,18,22,16
Mitsubishi,Eclipse Spyder,2001,Manual,2WD,2000-2010,Gas,Car,4.0,2.4,-1,12.935217391304349,1900,23,27,20
Mitsubishi,Eclipse Spyder,2001,Automatic,2WD,2000-2010,Gas,Car,4.0,2.4,-1,14.167142857142858,2100,21,25,18
Mitsubishi,Eclipse Spyder,2001,Manual,2WD,2000-2010,Gas,Car,6.0,3.0,-1,14.8755,2900,20,25,17
Mitsubishi,Eclipse Spyder,2001,Automatic,2WD,2000-2010,Gas,Car,6.0,3.0,-1,15.65842105263158,3050,19,24,17
Porsche,911 Carrera 2/4,2001,Manual,2WD,2000-2010,Gas,Car,6.0,3.4,-1,16.528333333333336,3250,18,23,15
Porsche,911 Carrera 2/4,2001,Manual,4WD,2000-2010,Gas,Car,6.0,3.4,-1,17.500588235294117,3450,17,22,15
Porsche,911 Carrera 2/4,2001,Automatic,2WD,2000-2010,Gas,Car,6.0,3.4,-1,16.528333333333336,3250,18,23,15
Porsche,911 Carrera 2/4,2001,Automatic,4WD,2000-2010,Gas,Car,6.0,3.4,-1,17.500588235294117,3450,17,22,15
Porsche,911 Turbo,2001,Manual,4WD,2000-2010,Gas,Car,6.0,3.6,-1,18.594375,3650,16,20,14
Porsche,911 Turbo,2001,Automatic,4WD,2000-2010,Gas,Car,6.0,3.6,-1,18.594375,3650,16,21,13
Acura,Integra,2001,Automatic,2WD,2000-2010,Gas,Car,4.0,1.8,-1,12.935217391304349,1900,23,28,21
Acura,Integra,2001,Manual,2WD,2000-2010,Gas,Car,4.0,1.8,-1,12.39625,1850,24,28,22
Acura,Integra,2001,Manual,2WD,2000-2010,Gas,Car,4.0,1.8,-1,12.39625,2450,24,28,22
Bentley,Azure,2001,Automatic,2WD,2000-2010,Gas,Car,8.0,6.8,-1,24.7925,4850,12,15,10
Bentley,Continental SC,2001,Automatic,2WD,2000-2010,Gas,Car,8.0,6.8,-1,24.7925,4850,12,15,10
Bentley,Continental T,2001,Automatic,2WD,2000-2010,Gas,Car,8.0,6.8,-1,24.7925,4850,12,15,10
BMW,325ci,2001,Automatic,2WD,2000-2010,Gas,Car,6.0,2.5,-1,14.8755,2900,20,25,17
BMW,325ci,2001,Manual,2WD,2000-2010,Gas,Car,6.0,2.5,-1,14.167142857142858,2800,21,27,18
BMW,330ci,2001,Manual,2WD,2000-2010,Gas,Car,6.0,3.0,-1,14.167142857142858,2800,21,27,18
BMW,330ci,2001,Automatic,2WD,2000-2010,Gas,Car,6.0,3.0,-1,14.8755,2900,20,25,17
BMW,M3,2001,Manual,2WD,2000-2010,Gas,Car,6.0,3.2,-1,17.500588235294117,3450,17,22,15
Chevrolet,Camaro,2001,Automatic,2WD,2000-2010,Gas,Car,6.0,3.8,-1,14.167142857142858,2100,21,28,17
Chevrolet,Camaro,2001,Manual,2WD,2000-2010,Gas,Car,6.0,3.8,-1,14.167142857142858,2100,21,29,17
Chevrolet,Camaro,2001,Automatic,2WD,2000-2010,Gas,Car,8.0,5.7,-1,15.65842105263158,3050,19,24,16
Chevrolet,Camaro,2001,Manual,2WD,2000-2010,Gas,Car,8.0,5.7,-1,14.8755,2900,20,26,17
Chevrolet,Metro,2001,Automatic,2WD,2000-2010,Gas,Car,4.0,1.3,-1,10.625357142857142,1600,28,31,26
Ferrari,456 MGT/MGA,2001,Automatic,2WD,2000-2010,Gas,Car,12.0,5.5,-1,27.04636363636364,5300,11,14,9
Ferrari,456 MGT/MGA,2001,Manual,2WD,2000-2010,Gas,Car,12.0,5.5,-1,27.04636363636364,5300,11,15,9
Ford,Escort ZX2,2001,Automatic,2WD,2000-2010,Gas,Car,4.0,2.0,-1,11.9004,1750,25,30,22
Ford,Escort ZX2,2001,Manual,2WD,2000-2010,Gas,Car,4.0,2.0,-1,11.442692307692308,1700,26,31,23
Ford,Mustang,2001,Automatic,2WD,2000-2010,Gas,Car,6.0,3.8,-1,14.8755,2200,20,25,17
Ford,Mustang,2001,Manual,2WD,2000-2010,Gas,Car,6.0,3.8,-1,14.8755,2200,20,26,17
Ford,Mustang,2001,Automatic,2WD,2000-2010,Gas,Car,8.0,4.6,-1,16.528333333333336,2450,18,23,16
Ford,Mustang,2001,Manual,2WD,2000-2010,Gas,Car,8.0,4.6,-1,16.528333333333336,2450,18,23,16
Ford,Mustang,2001,Manual,2WD,2000-2010,Gas,Car,8.0,4.6,-1,16.528333333333336,3250,18,23,15
Honda,Civic HX,2001,Automatic,2WD,2000-2010,Gas,Car,4.0,1.7,-1,9.2971875,1400,32,36,30
Honda,Civic HX,2001,Manual,2WD,2000-2010,Gas,Car,4.0,1.7,-1,8.750294117647059,1300,34,39,31
Honda,Prelude,2001,Manual,2WD,2000-2010,Gas,Car,4.0,2.2,-1,13.52318181818182,2650,22,25,20
Honda,Prelude,2001,Automatic,2WD,2000-2010,Gas,Car,4.0,2.2,-1,14.167142857142858,2800,21,24,19
Hyundai,Tiburon,2001,Automatic,2WD,2000-2010,Gas,Car,4.0,2.0,-1,13.52318181818182,2000,22,28,19
Hyundai,Tiburon,2001,Manual,2WD,2000-2010,Gas,Car,4.0,2.0,-1,12.39625,1850,24,29,21
Jaguar,XK8,2001,Automatic,2WD,2000-2010,Gas,Car,8.0,4.0,-1,16.528333333333336,3250,18,22,15
Jaguar,XKR,2001,Automatic,2WD,2000-2010,Gas,Car,8.0,4.0,-1,17.500588235294117,3450,17,21,15
Lexus,IS 300,2001,Automatic,2WD,2000-2010,Gas,Car,6.0,3.0,-1,16.528333333333336,3250,18,21,16
Mercedes-Benz,CLK320,2001,Automatic,2WD,2000-2010,Gas,Car,6.0,3.2,-1,14.167142857142858,2800,21,26,18
Mercedes-Benz,CLK430,2001,Automatic,2WD,2000-2010,Gas,Car,8.0,4.3,-1,15.65842105263158,3050,19,23,16
Mercedes-Benz,CLK55 AMG,2001,Automatic,2WD,2000-2010,Gas,Car,8.0,5.4,-1,16.528333333333336,3250,18,22,16
Mitsubishi,Eclipse,2001,Automatic,2WD,2000-2010,Gas,Car,4.0,2.4,-1,14.167142857142858,2100,21,25,18
Mitsubishi,Eclipse,2001,Manual,2WD,2000-2010,Gas,Car,4.0,2.4,-1,12.935217391304349,1900,23,27,20
Mitsubishi,Eclipse,2001,Automatic,2WD,2000-2010,Gas,Car,4.0,2.4,-1,14.8755,2200,20,25,18
Mitsubishi,Eclipse,2001,Manual,2WD,2000-2010,Gas,Car,6.0,3.0,-1,14.167142857142858,2800,21,26,18
Mitsubishi,Eclipse,2001,Automatic,2WD,2000-2010,Gas,Car,6.0,3.0,-1,14.8755,2900,20,26,17
Pontiac,Firebird/Trans Am,2001,Automatic,2WD,2000-2010,Gas,Car,6.0,3.8,-1,14.167142857142858,2100,21,28,17
Pontiac,Firebird/Trans Am,2001,Manual,2WD,2000-2010,Gas,Car,6.0,3.8,-1,14.167142857142858,2100,21,28,17
Pontiac,Firebird/Trans Am,2001,Automatic,2WD,2000-2010,Gas,Car,8.0,5.7,-1,15.65842105263158,3050,19,23,16
Pontiac,Firebird/Trans Am,2001,Manual,2WD,2000-2010,Gas,Car,8.0,5.7,-1,14.8755,2900,20,25,17
Rolls-Royce,Corniche,2001,Automatic,2WD,2000-2010,Gas,Car,8.0,6.8,-1,24.7925,4850,12,15,10
Roush Performance,Stage 3 Mustang,2001,Automatic,2WD,2000-2010,Gas,Car,8.0,4.6,-1,16.528333333333336,3250,18,21,16
Roush Performance,Stage 3 Mustang,2001,Manual,2WD,2000-2010,Gas,Car,8.0,4.6,-1,16.528333333333336,3250,18,23,15
Saab,9-3 Convertible,2001,Automatic,2WD,2000-2010,Gas,Car,4.0,2.0,-1,14.167142857142858,2100,21,25,18
Saab,9-3 Convertible,2001,Automatic,2WD,2000-2010,Gas,Car,4.0,2.0,-1,14.167142857142858,2800,21,26,19
Saab,9-3 Convertible,2001,Manual,2WD,2000-2010,Gas,Car,4.0,2.0,-1,13.52318181818182,2650,22,28,19
Saab,9-3 Convertible,2001,Manual,2WD,2000-2010,Gas,Car,4.0,2.0,-1,13.52318181818182,2000,22,26,19
Saab,9-3 Viggen Convertible,2001,Manual,2WD,2000-2010,Gas,Car,4.0,2.3,-1,13.52318181818182,2650,22,28,18
Saturn,SC,2001,Automatic,2WD,2000-2010,Gas,Car,4.0,1.9,-1,11.442692307692308,1700,26,32,23
Saturn,SC,2001,Automatic,2WD,2000-2010,Gas,Car,4.0,1.9,-1,11.442692307692308,1700,26,32,22
Saturn,SC,2001,Manual,2WD,2000-2010,Gas,Car,4.0,1.9,-1,10.25896551724138,1500,29,36,25
Saturn,SC,2001,Manual,2WD,2000-2010,Gas,Car,4.0,1.9,-1,11.018888888888888,1650,27,34,23
Subaru,Impreza AWD,2001,Automatic,4WD,2000-2010,Gas,Car,4.0,2.2,-1,12.935217391304349,1900,23,27,20
Subaru,Impreza AWD,2001,Manual,4WD,2000-2010,Gas,Car,4.0,2.2,-1,13.52318181818182,2000,22,27,20
Subaru,Impreza AWD,2001,Automatic,4WD,2000-2010,Gas,Car,4.0,2.5,-1,13.52318181818182,2000,22,26,20
Subaru,Impreza AWD,2001,Manual,4WD,2000-2010,Gas,Car,4.0,2.5,-1,14.167142857142858,2100,21,25,18
Suzuki,Esteem,2001,Automatic,2WD,2000-2010,Gas,Car,4.0,1.6,-1,11.442692307692308,1700,26,31,24
Suzuki,Esteem,2001,Manual,2WD,2000-2010,Gas,Car,4.0,1.6,-1,10.25896551724138,1500,29,33,26
Suzuki,Esteem,2001,Automatic,2WD,2000-2010,Gas,Car,4.0,1.8,-1,11.442692307692308,1700,26,30,23
Suzuki,Esteem,2001,Manual,2WD,2000-2010,Gas,Car,4.0,1.8,-1,11.018888888888888,1650,27,32,24
Suzuki,Swift,2001,Automatic,2WD,2000-2010,Gas,Car,4.0,1.3,-1,10.625357142857142,1600,28,31,26
Suzuki,Swift,2001,Manual,2WD,2000-2010,Gas,Car,4.0,1.3,-1,8.750294117647059,1300,34,38,31
Toyota,Camry Solara Convertible,2001,Automatic,2WD,2000-2010,Gas,Car,4.0,2.2,-1,13.52318181818182,2000,22,26,19
Toyota,Camry Solara Convertible,2001,Automatic,2WD,2000-2010,Gas,Car,6.0,3.0,-1,15.65842105263158,2300,19,24,17
Toyota,Celica,2001,Automatic,2WD,2000-2010,Gas,Car,4.0,1.8,-1,10.625357142857142,1600,28,32,25
Toyota,Celica,2001,Manual,2WD,2000-2010,Gas,Car,4.0,1.8,-1,11.018888888888888,1650,27,30,24
Toyota,Celica,2001,Manual,2WD,2000-2010,Gas,Car,4.0,1.8,-1,12.935217391304349,2550,23,29,20
Toyota,Celica,2001,Automatic,2WD,2000-2010,Gas,Car,4.0,1.8,-1,12.935217391304349,2550,23,27,20
Volkswagen,Cabrio,2001,Automatic,2WD,2000-2010,Gas,Car,4.0,2.0,-1,13.52318181818182,2000,22,26,20
Volkswagen,Cabrio,2001,Manual,2WD,2000-2010,Gas,Car,4.0,2.0,-1,12.39625,1850,24,28,21
Volkswagen,New Beetle,2001,Automatic,2WD,2000-2010,Gas,Car,4.0,1.8,-1,13.52318181818182,2650,22,26,20
Volkswagen,New Beetle,2001,Manual,2WD,2000-2010,Gas,Car,4.0,1.8,-1,12.39625,2450,24,28,22
Volkswagen,New Beetle,2001,Automatic,2WD,2000-2010,Diesel,Car,4.0,1.9,-1,10.82409090909091,1650,33,40,29
